Window_ID,Timestamp,Packet_Count,Avg_Packet_Size,Packet_Size_Variance,TTL_Mean,TTL_Variance,TCP_Window_Mean,TCP_Window_Variance,TCP_SYN_Count,TCP_ACK_Count,TCP_RST_Count,TCP_FIN_Count,TCP_PSH_Count,Fragmented_Packet_Count,Unique_Source_IPs,Unique_Destination_IPs,Unique_Destination_Ports,Max_Unique_Ports_Per_Source,Port_Scan_Signature,Scan_Entropy,Window_Duration
464,2019-07-16 00:37:37.823010921,230,304.1434782608696,504965.5663705104,67.87425149700599,726.1578400086055,663.7157894736843,301644.64554016624,0,92,3,2,48,0,8,8,20,10,1,4.321928094858508,29.344016075134277
465,2019-07-16 00:38:07.823010921,234,279.8205128205128,478355.86522025,66.9171597633136,496.0878120513988,1075.3939393939395,8443709.915518824,1,98,1,0,55,0,9,9,24,10,1,4.584962500686531,29.96082091331482
466,2019-07-16 00:38:37.823010921,152,235.42763157894737,239545.82371018003,60.67777777777778,134.21839506172842,771.8181818181819,345309.9366391184,0,66,0,0,36,0,7,7,10,4,0,3.3219280948729355,29.34279704093933
467,2019-07-16 00:39:07.823010921,177,291.8022598870057,430960.0569440455,60.48672566371681,584.5330096327043,747.1692307692308,330547.12520710065,0,65,0,0,33,0,7,7,13,4,0,3.7004397181223365,29.65664505958557
468,2019-07-16 00:39:37.823010921,142,246.77464788732394,329292.28724459425,56.05194805194805,364.30898971158723,696.0434782608696,304096.8676748582,0,46,0,0,23,0,6,6,9,3,0,3.169925001429328,29.710770845413208
469,2019-07-16 00:40:07.823010921,129,257.4573643410853,360678.80632173544,59.68181818181818,177.21694214876032,712.0,338774.5714285714,0,40,2,2,18,0,6,6,8,3,0,2.9999999999884586,29.483702898025513
470,2019-07-16 00:40:37.823010921,131,259.09923664122135,355393.32602995157,57.95,301.54749999999996,870.9032258064516,356266.15192507807,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.72741389274597
471,2019-07-16 00:41:07.823010921,121,270.702479338843,381640.14288641495,51.21311475409836,619.839828003225,877.7857142857143,365190.8826530613,0,28,0,2,13,0,5,5,6,2,0,2.5849625007125,29.742141008377075
472,2019-07-16 00:41:37.823010921,113,285.5840707964602,405800.29602944624,61.183673469387756,154.31320283215325,930.28,351086.36160000006,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.77419400215149
473,2019-07-16 00:42:07.823010921,133,258.45864661654133,349598.7294929051,61.85507246376812,959.6021844150387,2336.2571428571428,42435101.791020416,2,34,0,2,15,0,6,7,9,4,0,3.169925001429328,29.681773900985718
474,2019-07-16 00:42:37.823010921,122,274.9344262295082,377619.02848696586,47.33846153846154,760.6239053254438,930.28,351086.36160000006,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.873311042785645
475,2019-07-16 00:43:07.823010921,107,294.8130841121495,426546.73141759104,62.40425531914894,82.15572657310997,930.28,351086.36160000006,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.865260124206543
476,2019-07-16 00:43:37.823010921,108,272.51851851851853,372485.4163237312,56.24,416.26240000000007,925.7619047619048,350851.6099773243,0,21,0,0,11,0,4,4,4,1,0,1.9999999999942293,29.547281980514526
477,2019-07-16 00:44:07.823010921,194,313.4484536082474,503712.25765224785,73.03968253968254,2007.2127110103302,2599.7323943661972,51755390.75937314,5,69,0,0,30,0,7,7,16,6,0,3.9999999999769167,29.754462957382202
478,2019-07-16 00:44:37.823010921,171,328.27485380116957,572621.3805957388,76.0,1148.7894736842106,663.24,379129.9823999999,0,50,0,0,21,0,7,7,19,10,1,4.247927513416173,29.60763716697693
479,2019-07-16 00:45:07.823010921,142,292.61267605633805,390394.09645903594,62.666666666666664,1056.5688888888888,758.3333333333334,381717.0555555555,0,48,0,2,21,0,6,6,8,3,0,2.9999999999884586,29.593873023986816
480,2019-07-16 00:45:37.823010921,187,324.98930481283423,535831.3581743831,63.44444444444444,879.3421516754851,738.0754716981132,374433.20185119275,0,53,0,0,25,0,6,6,17,9,0,4.087462841225814,29.0151150226593
481,2019-07-16 00:46:07.823010921,173,327.5664739884393,595101.3669684923,72.3963963963964,476.7257527798066,737.4166666666666,367733.8680555555,0,48,0,0,25,0,6,6,17,10,1,4.087462841225814,29.131016969680786
482,2019-07-16 00:46:37.823010921,126,306.5,445940.34523809527,54.40845070422535,473.3120412616544,800.3421052631579,369263.5408587258,0,38,0,0,17,0,5,5,6,2,0,2.5849625007125,29.608301162719727
483,2019-07-16 00:47:07.823010921,161,273.00621118012424,421220.590023533,62.422680412371136,667.6667020937401,1852.391304347826,33071968.89035918,2,45,0,2,18,0,7,7,13,5,0,3.7004397181223365,29.655532836914062
484,2019-07-16 00:47:37.823010921,122,268.1885245901639,379178.92347487225,55.71186440677966,409.73053720195344,785.8387096774194,372406.45785639953,0,31,0,0,13,0,5,5,7,2,0,2.807354922047505,29.716125011444092
485,2019-07-16 00:48:07.823010921,125,269.104,370449.48518400005,57.01639344262295,348.9013705993011,785.8387096774194,372406.45785639953,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.728983163833618
486,2019-07-16 00:48:37.823010921,129,260.6046511627907,359996.4250946457,50.542857142857144,621.105306122449,729.5,373294.60294117645,0,34,0,2,13,0,5,5,6,2,0,2.5849625007125,29.701877117156982
487,2019-07-16 00:49:07.823010921,117,279.20512820512823,393711.54766600917,62.46938775510204,78.90212411495212,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.71661376953125
488,2019-07-16 00:49:37.823010921,112,291.55357142857144,407901.4435586734,55.763636363636365,437.5259504132232,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.705612182617188
489,2019-07-16 00:50:07.823010921,130,261.38461538461536,357155.95976331364,48.0625,738.43359375,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.740472078323364
490,2019-07-16 00:50:37.823010921,111,289.5135135135135,412368.8263939615,61.183673469387756,154.31320283215325,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.812893867492676
491,2019-07-16 00:51:07.823010921,125,264.696,371100.78758400003,56.77777777777778,389.06172839506155,930.28,351086.36159999995,0,25,0,0,13,0,4,5,5,2,0,2.321928094880149,29.40796208381653
492,2019-07-16 00:51:37.823010921,118,279.26271186440675,389436.19369434065,50.377049180327866,660.4643912926633,930.28,351086.36159999995,0,25,0,0,13,0,4,5,6,2,0,2.5849625007125,29.483119010925293
493,2019-07-16 00:52:07.823010921,174,290.87931034482756,467635.3704914785,70.00952380952381,682.9427664399091,2671.0877192982457,52213235.3080948,4,55,0,2,22,0,8,8,15,6,0,3.906890595586879,29.608776092529297
494,2019-07-16 00:52:37.823010921,180,359.97777777777776,702489.8661728395,67.35772357723577,742.3110582325336,750.204081632653,377399.75426905457,0,49,0,0,25,0,7,7,19,10,1,4.247927513416173,29.888870000839233
495,2019-07-16 00:53:07.823010921,151,263.0,333511.29801324505,62.91566265060241,592.2218028741472,4264.490566037736,75638249.9480242,8,49,2,1,19,0,6,6,9,4,0,3.169925001429328,29.331468105316162
496,2019-07-16 00:53:37.823010921,180,344.81666666666666,578249.0386111112,69.35483870967742,590.4063475546305,746.4655172413793,372002.6281212842,0,58,0,0,28,0,6,6,18,10,1,4.169925001416344,29.765475034713745
497,2019-07-16 00:54:07.823010921,201,311.8905472636816,565559.928318606,71.125,681.0799632352941,6614.34375,118197016.28808594,15,59,0,0,23,0,7,7,21,11,1,4.392317422748464,29.64065980911255
498,2019-07-16 00:54:37.823010921,139,261.2014388489209,346187.44143677864,52.373333333333335,558.767288888889,3602.85,73123042.2775,4,40,0,0,15,0,5,6,10,5,0,3.3219280948729355,29.754568099975586
499,2019-07-16 00:55:07.823010921,140,313.0,490632.9428571428,66.09756097560975,422.0636525877454,743.5952380952381,366296.0504535148,0,42,0,0,18,0,6,6,13,4,0,3.7004397181223365,29.824712991714478
500,2019-07-16 00:55:37.823010921,131,257.67175572519085,355611.39607248997,57.847457627118644,306.0275782821028,785.8387096774194,372406.45785639953,0,31,0,0,13,0,5,5,7,2,0,2.807354922047505,29.733343839645386
501,2019-07-16 00:56:07.823010921,118,277.271186440678,390121.0451019822,54.08064516129032,484.9128511966701,785.8387096774194,372406.45785639953,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.762047052383423
502,2019-07-16 00:56:37.823010921,127,260.70866141732284,366125.2143344286,60.83050847457627,134.47974719908072,752.8571428571429,381177.95102040813,0,35,0,2,13,0,5,5,6,2,0,2.5849625007125,29.859654903411865
503,2019-07-16 00:57:07.823010921,124,270.60483870967744,372346.04546045786,58.940298507462686,422.8919581198485,2336.2571428571428,42435101.791020416,2,34,0,2,15,0,6,6,8,3,0,2.9999999999884586,29.87198305130005
504,2019-07-16 00:57:37.823010921,128,282.96875,442052.0771484375,45.696969696969695,807.7566574839303,904.5833333333334,349206.99305555556,0,24,0,0,13,0,4,4,5,1,0,2.321928094880149,29.858617067337036
505,2019-07-16 00:58:07.823010921,103,279.18446601941747,389692.4611179187,62.355555555555554,85.74024691358026,928.2173913043479,350984.2570888469,0,23,0,0,12,0,4,4,4,1,0,1.9999999999942293,29.07063603401184
506,2019-07-16 00:58:37.823010921,118,285.9237288135593,425714.1382505027,56.77777777777778,389.06172839506166,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.762929916381836
507,2019-07-16 00:59:07.823010921,114,284.3070175438597,402432.6338104031,55.611111111111114,444.3487654320987,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.725239038467407
508,2019-07-16 00:59:37.823010921,110,291.95454545454544,415471.44338842964,61.183673469387756,154.31320283215328,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.264561891555786
509,2019-07-16 01:00:07.823010921,167,317.77245508982037,527956.2715766073,63.48039215686274,593.6613802383699,1831.9245283018868,29474776.71128516,2,52,0,0,25,0,6,6,12,5,0,3.584962500703843,28.97785997390747
510,2019-07-16 01:00:37.823010921,205,311.41951219512197,490618.20449732285,65.29545454545455,819.3445247933885,778.8070175438596,378796.6469682979,0,57,0,0,29,0,6,6,17,10,1,4.087462841225814,29.729958057403564
511,2019-07-16 01:01:07.823010921,123,288.6341463414634,426905.4515169542,65.36842105263158,715.6011080332413,813.5294117647059,383235.1903114187,0,34,0,0,14,0,6,6,8,2,0,2.9999999999884586,29.652880907058716
512,2019-07-16 01:01:37.823010921,196,349.8724489795918,633221.1316899209,68.79850746268657,651.0265649365115,753.3833333333333,372712.0030555555,0,60,0,0,29,0,6,6,18,11,1,4.169925001416344,29.833357095718384
513,2019-07-16 01:02:07.823010921,206,312.38349514563106,556685.5762324443,69.02836879432624,658.3963583320759,1556.3333333333333,24478831.873015873,2,62,0,2,29,0,7,7,20,12,1,4.321928094858508,29.804875135421753
514,2019-07-16 01:02:37.823010921,133,282.42857142857144,362631.0870032223,57.69117647058823,316.9781574394463,778.375,359968.884375,0,40,0,0,19,0,5,5,6,2,0,2.5849625007125,29.6250638961792
515,2019-07-16 01:03:07.823010921,147,309.5374149659864,469492.54791984824,62.388888888888886,606.482098765432,789.9767441860465,382153.9296917253,0,43,0,0,19,0,6,6,11,4,0,3.4594316186214273,29.607714891433716
516,2019-07-16 01:03:37.823010921,136,250.5,343352.6176470588,50.30882352941177,636.2428633217993,809.625,378308.171875,0,32,0,0,13,0,5,5,7,2,0,2.807354922047505,29.771270036697388
517,2019-07-16 01:04:07.823010921,119,276.5042016806723,387477.14073864836,59.8421052631579,199.3961218836565,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.811903953552246
518,2019-07-16 01:04:37.823010921,121,273.6694214876033,381543.7419575165,57.95161290322581,292.98152965660773,729.5,373294.60294117645,0,34,0,2,13,0,5,5,6,2,0,2.5849625007125,29.758629083633423
519,2019-07-16 01:05:07.823010921,123,270.390243902439,376008.36803489976,55.763636363636365,437.5259504132231,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.782132863998413
520,2019-07-16 01:05:37.823010921,109,294.1926605504587,418666.6142580591,58.8235294117647,284.7335640138408,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.71606683731079
521,2019-07-16 01:06:07.823010921,121,273.5123966942149,381594.0514992146,56.77777777777778,389.06172839506166,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.40522599220276
522,2019-07-16 01:06:37.823010921,115,291.7913043478261,405459.9738374292,50.15,668.3275,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.791599988937378
523,2019-07-16 01:07:07.823010921,227,748.7753303964757,2031598.5882900895,78.4746835443038,723.1227767985899,1531.4409448818897,46161484.68745735,4,125,0,2,28,0,7,7,12,4,0,3.584962500703843,29.67317485809326
524,2019-07-16 01:07:37.823010921,114,285.359649122807,402042.8092489997,53.660714285714285,531.1884566326531,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.666229963302612
525,2019-07-16 01:08:07.823010921,181,281.9060773480663,423496.8917310216,68.23728813559322,1028.672507900029,1507.6515151515152,24077850.105831034,2,62,3,2,30,0,8,8,15,5,0,3.906890595586879,28.94939398765564
526,2019-07-16 01:08:37.823010921,179,350.3743016759777,575822.223026747,70.58196721311475,519.653117441548,737.1929824561404,362483.94521391194,0,57,0,0,30,0,6,6,17,10,1,4.087462841225814,29.627036094665527
527,2019-07-16 01:09:07.823010921,143,258.7762237762238,318087.4324416843,53.371428571428574,517.1191836734696,808.8918918918919,377749.88020452874,0,37,0,0,16,0,5,5,7,2,0,2.807354922047505,29.646522998809814
528,2019-07-16 01:09:37.823010921,179,343.536312849162,597491.969351768,67.9504132231405,717.2041527218087,722.5192307692307,368808.0188609467,0,52,0,0,25,0,6,6,17,10,1,4.087462841225814,28.992983102798462
529,2019-07-16 01:10:07.823010921,194,311.0154639175258,547766.8605856097,67.8688524590164,821.7532921257725,726.5652173913044,364039.28922495287,0,46,0,0,23,0,6,6,18,11,1,4.169925001416344,29.665693998336792
530,2019-07-16 01:10:37.823010921,153,258.4967320261438,279576.8774403007,63.79120879120879,428.84651612124134,8134.825396825397,133892317.47745024,16,56,0,0,20,0,6,6,9,4,0,3.169925001429328,29.780953884124756
531,2019-07-16 01:11:07.823010921,166,276.4578313253012,421523.05545071856,61.69230769230769,640.6965342349957,3348.0454545454545,67174923.45247933,4,44,0,0,18,0,6,7,14,5,0,3.807354922037407,29.555986881256104
532,2019-07-16 01:11:37.823010921,114,262.57894736842104,300183.94552169903,60.77777777777778,144.83950617283952,800.0,378603.2,0,30,0,0,12,0,5,5,6,2,0,2.5849625007125,29.38319182395935
533,2019-07-16 01:12:07.823010921,213,696.2769953051643,4929999.561771252,58.801418439716315,550.159146924199,1705.9550561797753,34964554.44741826,4,87,0,2,37,0,8,8,15,5,0,3.906890595586879,29.756277799606323
534,2019-07-16 01:12:37.823010921,138,319.42753623188406,585824.2882272631,53.1875,493.00234375,662.5581395348837,351135.26987560844,0,41,2,4,17,0,6,6,8,3,0,2.9999999999884586,29.88965106010437
535,2019-07-16 01:13:07.823010921,117,275.0940170940171,394257.91423770925,62.40425531914894,82.15572657310997,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.61026096343994
536,2019-07-16 01:13:37.823010921,117,315.70940170940173,441382.3258090437,55.62903225806452,442.29786680541105,916.9375,350275.37109375,0,32,0,0,17,0,4,4,4,1,0,1.9999999999942293,29.696478843688965
537,2019-07-16 01:14:07.823010921,118,259.14406779661016,291370.9877190462,55.611111111111114,444.3487654320987,954.0,351649.0,0,24,0,0,12,0,4,4,4,1,0,1.9999999999942293,29.60836100578308
538,2019-07-16 01:14:37.823010921,111,289.5765765765766,412373.46936125326,61.183673469387756,154.31320283215322,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.51638913154602
539,2019-07-16 01:15:07.823010921,124,266.2016129032258,373240.09644901153,49.91525423728814,676.3487503590923,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.608587980270386
540,2019-07-16 01:15:37.823010921,122,272.0983606557377,378331.6788497717,58.19642857142857,1184.9792729591838,930.28,351086.36159999995,0,25,0,0,13,0,5,5,5,1,0,2.321928094880149,29.66641879081726
541,2019-07-16 01:16:07.823010921,157,322.87261146496814,503123.84364477266,66.58762886597938,414.7371665426719,2343.433962264151,43115672.28337487,3,52,0,0,24,0,6,6,12,5,0,3.584962500703843,29.406788110733032
542,2019-07-16 01:16:37.823010921,189,383.76190476190476,875852.0015117157,69.65,606.5774999999999,750.5576923076923,373662.0159023668,0,52,0,0,26,0,6,6,17,10,1,4.087462841225814,29.665621995925903
543,2019-07-16 01:17:07.823010921,141,279.21276595744683,414678.13912781066,58.37179487179487,410.00279421433254,1895.8,33722226.38222222,2,44,0,2,18,0,7,7,10,3,0,3.3219280948729355,29.75042986869812
544,2019-07-16 01:17:37.823010921,204,313.71078431372547,511174.31341311027,65.92753623188406,823.3570678428899,739.9322033898305,368173.1818442977,0,59,0,0,30,0,6,6,18,11,1,4.169925001416344,29.607460021972656
545,2019-07-16 01:18:07.823010921,189,329.015873015873,576023.1690602168,69.92622950819673,671.4781644719162,729.734693877551,363061.70512286545,0,49,0,0,25,0,6,6,18,11,1,4.169925001416344,29.76495909690857
546,2019-07-16 01:18:37.823010921,136,266.69117647058823,332640.5516868512,54.776119402985074,454.7409222543996,812.2162162162163,373885.8451424398,0,37,0,0,16,0,5,5,7,2,0,2.807354922047505,29.157921075820923
547,2019-07-16 01:19:07.823010921,139,320.8561151079137,539324.0944050514,66.07228915662651,417.03091885614754,762.85,376824.8775,0,40,0,0,18,0,6,6,11,4,0,3.4594316186214273,29.725342988967896
548,2019-07-16 01:19:37.823010921,123,267.7967479674797,376440.3408024325,57.741379310344826,310.6400118906064,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.607657194137573
549,2019-07-16 01:20:07.823010921,123,270.6260162601626,375858.364201203,54.23809523809524,478.75283446712024,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.344563961029053
550,2019-07-16 01:20:37.823010921,137,249.72262773722628,341384.66759017523,56.171875,382.017333984375,729.5,373294.60294117645,0,34,0,2,13,0,5,5,7,2,0,2.807354922047505,29.569169998168945
551,2019-07-16 01:21:07.823010921,109,296.8073394495413,418102.1922397104,56.77777777777778,389.06172839506155,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.34065818786621
552,2019-07-16 01:21:37.823010921,117,277.46153846153845,393263.1374095989,52.535714285714285,577.5344387755102,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.56424307823181
553,2019-07-16 01:22:07.823010921,483,1719.9233954451345,5444428.861626565,80.01913875598086,648.6647054783544,1118.9641025641026,19795112.36281394,16,382,0,16,48,0,7,7,16,10,1,3.9999999999769167,29.28865385055542
554,2019-07-16 01:22:37.823010921,143,252.36363636363637,328554.7349014622,64.61538461538461,890.0059171597634,2212.2608695652175,35817771.71455576,4,44,0,4,17,0,5,5,8,3,0,2.9999999999884586,29.733050107955933
555,2019-07-16 01:23:07.823010921,510,1442.1098039215685,5670754.340884276,83.32366071428571,792.6608687420281,916.291169451074,14825611.13717739,14,412,0,11,102,0,5,5,12,8,0,3.584962500703843,29.607744932174683
556,2019-07-16 01:23:37.823010921,160,547.89375,1266247.6574609373,69.31632653061224,869.3591211995002,1535.7794117647059,25165306.789576128,4,66,0,7,17,0,5,5,9,5,0,3.169925001429328,29.61372685432434
557,2019-07-16 01:24:07.823010921,353,990.1189801699717,1903925.3569485352,77.08620689655173,765.0098097502972,1390.8,27979216.076666668,13,234,0,6,52,0,7,7,18,8,0,4.169925001416344,29.226962089538574
558,2019-07-16 01:24:37.823010921,379,552.1767810026386,1066035.074289374,81.05345911949685,827.0506012420395,1753.4489795918366,34659936.09229487,20,228,10,20,70,0,7,7,32,15,1,4.999999999953834,29.446303844451904
559,2019-07-16 01:25:07.823010921,157,271.0063694267516,328758.3757556088,72.11578947368422,483.44975069252064,1552.013888888889,23748692.541473765,4,70,0,8,24,0,6,6,11,6,0,3.4594316186214273,29.675302982330322
560,2019-07-16 01:25:37.823010921,181,337.35911602209944,579773.3019749093,68.43442622950819,674.6063558183286,715.6981132075472,364268.8145247419,0,53,0,0,26,0,6,6,17,10,1,4.087462841225814,29.7269229888916
561,2019-07-16 01:26:07.823010921,189,331.2116402116402,574347.0028274683,68.56198347107438,678.0147530906357,761.7843137254902,373989.8554402152,0,51,0,0,25,0,6,6,17,10,1,4.087462841225814,29.794550895690918
562,2019-07-16 01:26:37.823010921,147,259.89115646258506,354501.18543199595,68.38461538461539,815.863060016906,2268.2622950819673,40594910.750873424,6,58,0,6,19,0,6,7,11,6,0,3.4594316186214273,29.6295108795166
563,2019-07-16 01:27:07.823010921,180,271.6222222222222,395343.31283950614,65.03603603603604,650.0887914941967,2135.3548387096776,37561791.93860561,4,60,0,4,23,0,8,8,16,5,0,3.9999999999769167,29.09013795852661
564,2019-07-16 01:27:37.823010921,129,268.6589147286822,310136.782885644,52.647887323943664,548.2281293394169,818.1176470588235,377893.9861591695,0,34,0,0,14,0,5,6,7,3,0,2.807354922047505,29.837394952774048
565,2019-07-16 01:28:07.823010921,120,269.81666666666666,385442.4997222222,59.69090909090909,205.99537190082646,785.8387096774194,372406.45785639953,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.765147924423218
566,2019-07-16 01:28:37.823010921,118,253.3050847457627,344244.04251651827,56.5,353.68333333333334,699.5666666666667,368564.64555555553,0,30,0,2,11,0,6,6,9,3,0,3.169925001429328,29.677064895629883
567,2019-07-16 01:29:07.823010921,115,282.3304347826087,399335.4560302457,55.611111111111114,444.3487654320987,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.50704312324524
568,2019-07-16 01:29:37.823010921,117,282.44444444444446,392345.7853751187,57.310344827586206,1200.3174791914387,930.28,351086.36159999995,0,25,0,0,13,0,5,5,5,1,0,2.321928094880149,29.815426111221313
569,2019-07-16 01:30:07.823010921,121,271.93388429752065,381242.6733146643,48.31147540983606,730.0505240526738,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.701483964920044
570,2019-07-16 01:30:37.823010921,148,253.22972972972974,355973.40668371075,63.19277108433735,672.9748875018144,11248.018867924528,153450480.24492705,21,44,0,0,15,0,5,5,7,3,0,2.807354922047505,29.791706085205078
571,2019-07-16 01:31:07.823010921,120,270.0083333333333,385229.4415972222,60.01960784313726,217.90157631680128,3024.3333333333335,55138322.0,2,27,0,0,13,0,4,5,7,3,0,2.807354922047505,28.97350001335144
572,2019-07-16 01:31:37.823010921,115,283.6695652173913,398805.50820415886,52.73684210526316,569.6675900277008,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.75375199317932
573,2019-07-16 01:32:07.823010921,180,287.46666666666664,442061.43777777784,63.442477876106196,625.981204479599,2610.810344827586,51471605.42954815,4,56,0,2,24,0,7,7,14,6,0,3.807354922037407,29.64896512031555
574,2019-07-16 01:32:37.823010921,192,332.4322916666667,539258.6308322484,66.2406015037594,750.1375996381934,758.0,371073.22807017545,0,57,0,0,30,0,6,6,17,10,1,4.087462841225814,29.74983310699463
575,2019-07-16 01:33:07.823010921,141,255.72340425531914,342101.27810472314,52.75757575757576,541.850321395776,778.6470588235294,372218.52249134943,0,34,0,0,15,0,5,5,7,2,0,2.807354922047505,29.131179809570312
576,2019-07-16 01:33:37.823010921,187,328.8716577540107,529630.2295175727,67.96946564885496,734.3044111648505,717.875,361583.32366071426,0,56,0,0,28,0,6,6,18,11,1,4.169925001416344,29.85979914665222
577,2019-07-16 01:34:07.823010921,196,321.51020408163265,562265.7192836318,72.5,471.69262295081967,724.2830188679245,355929.5614097543,0,53,0,0,29,0,6,6,18,11,1,4.169925001416344,29.804285049438477
578,2019-07-16 01:34:37.823010921,111,301.94594594594594,486908.1592403215,57.63157894736842,315.39058171745154,784.7741935483871,373545.85223725287,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.782451152801514
579,2019-07-16 01:35:07.823010921,166,282.421686746988,422618.4486863115,63.08888888888889,564.1476543209877,789.9767441860465,382153.92969172524,0,43,0,0,19,0,6,6,12,4,0,3.584962500703843,29.538033962249756
580,2019-07-16 01:35:37.823010921,112,287.4107142857143,409045.18845663266,60.836363636363636,142.3914049586777,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.963967084884644
581,2019-07-16 01:36:07.823010921,129,262.25581395348837,359878.2213809266,51.059701492537314,609.2800178213411,785.8387096774194,372406.4578563996,0,31,0,0,13,0,5,5,6,2,0,2.5849625007125,29.76147198677063
582,2019-07-16 01:36:37.823010921,132,254.45454545454547,353223.1267217631,55.1875,427.65234375,729.5,373294.60294117645,0,34,0,2,13,0,5,5,6,2,0,2.5849625007125,29.887980937957764
583,2019-07-16 01:37:07.823010921,213,796.6150234741784,2158041.851793075,79.33116883116882,652.0266908416259,1540.232,46889892.450176,4,123,0,2,28,0,7,7,11,4,0,3.4594316186214273,28.98570418357849
584,2019-07-16 01:37:37.823010921,118,278.6525423728813,389709.12503590924,51.8448275862069,605.200059453032,930.28,351086.36159999995,0,25,0,0,13,0,4,4,5,1,0,2.321928094880149,29.943968057632446
585,2019-07-16 01:38:07.823010921,145,252.26896551724138,326207.75524375745,69.62068965517241,869.2009512485141,2467.1403508771928,42878103.62942445,6,54,0,6,21,0,6,6,11,5,0,3.4594316186214273,29.755341053009033
586,2019-07-16 01:38:37.823010921,114,281.2719298245614,403122.32079101255,59.89795918367347,226.41815910037485,930.28,351086.36159999995,0,25,0,0,13,0,4,4,4,1,0,1.9999999999942293,29.834048986434937
587,2019-07-16 01:39:07.823010921,124,271.76612903225805,372135.87272372516,49.56716417910448,781.6186233014034,867.5,346801.25,0,28,0,0,15,0,5,5,6,2,0,2.5849625007125,29.734256982803345
588,2019-07-16 01:39:37.823010921,129,259.0232558139535,360033.3095366866,54.63076923076923,774.7867455621302,799.125,336816.109375,0,32,0,2,15,0,5,5,7,2,0,2.807354922047505,29.60748314857483
589,2019-07-16 01:40:07.823010921,161,313.4223602484472,490301.52347517456,66.04081632653062,451.9983340274885,1837.4038461538462,30040008.125369832,2,51,0,0,25,0,6,6,12,5,0,3.584962500703843,29.84883189201355
590,2019-07-16 01:40:37.823010921,263,505.09125475285174,1396794.0829273232,66.13297872340425,461.0621038931643,1005.8389830508474,13872731.253734563,2,117,0,0,63,0,7,7,20,11,1,4.321928094858508,29.54942297935486
591,2019-07-16 01:41:07.823010921,144,258.6875,316187.21484375,60.71084337349398,575.5067498911309,6095.7692307692305,101590103.79289939,12,46,0,0,16,0,7,7,11,5,0,3.4594316186214273,29.720473051071167
592,2019-07-16 01:41:37.823010921,199,308.40201005025125,507935.3660261105,71.25925925925925,471.55500685871056,5301.833333333333,102182462.94444448,11,67,2,2,27,0,8,8,23,10,1,4.523561956023831,29.603824853897095
593,2019-07-16 01:42:07.823010921,200,312.635,546207.341775,69.88148148148149,908.0896570644719,1576.1935483870968,24848665.156087406,2,61,0,2,28,0,7,8,20,11,1,4.321928094858508,29.738473892211914
594,2019-07-16 01:42:37.823010921,144,267.5416666666667,362426.6927083333,50.42307692307692,635.5517751479291,800.3421052631579,369263.5408587258,0,38,0,0,17,0,5,5,6,2,0,2.5849625007125,29.590627193450928
